MP NAME,WORK,CATEGORY,STATE,CONSTITUENCY,IDA,CITY,WARD,BLOCK,VILLAGE,RECOMMENDED DATE,ALLOCATION AMOUNT,IDA APPROVAL,STATUS,HOUSE,ALLOCATION_AMOUNT_NUM,RECOMMENDED_DATE_PARSED,RECOMMENDED_DATE,PROJECT_ID,PROJECT_AGE_DAYS,FUTURE_DATE_FLAG,MISSING_DATE_FLAG,MISSING_AMOUNT_FLAG,ZERO_OR_NEGATIVE_AMOUNT_FLAG,MISSING_CRITICAL_FIELDS
Arun Sao,WS/MP426/2023-2024/29461 - Construction of buildings for community cultural activities,Normal/Others,Chhattisgarh,BILASPUR,Collector Mungeli_IDA,,,MUNGELI,Kirna,9/30/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,,,MPLADS_fd0e3a469d7b7151,,0,1,0,0,0
SHRI Ramji,WS/MP198/2023-2024/3545 - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,BILSANDA,Pachtor Kuian,7/13/2023,283000,Approved by IDA,Sanctioned,Rajya Sabha,283000,,,MPLADS_ba2270b53defa9e4,,0,1,0,0,0
Mohan Mandavi,WS/MP565/2023-2024/15967 - Construction of common work sheds/ common covered sitting area,Normal/Others,Chhattisgarh,KANKER(ST),Collector Balod_IDA,,,GURUR,Arkar,9/4/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,4/9/2023,4/9/2023,MPLADS_00f5a1a116dc133b,1244,0,0,0,0,0
SHRI. Rakesh Sinha,WS/MP002/2023-2024/25002 - Lighting of public spaces,Normal/Others,Bihar,Nominated Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,AMARIYA,Aspur,9/23/2023,283000,Approved by IDA,Sanctioned,Rajya Sabha,283000,,,MPLADS_94cb288fc059a4a5,,0,1,0,0,0
Sudarshan Bhagat,WS/MP866/2023-2024/12617 - Construction of culverts and bridges,Normal/Others,Jharkhand,LOHARDAGA(ST),DEPUTY COMMISSIONER RANCHI_IDA,,,MANDAR,Nagra,8/23/2023,1340000,Approved by IDA,Sanctioned,Lok Sabha,1340000,,,MPLADS_424ec38ec9b1cbe8,,0,1,0,0,0
Shri Rajmani Patel,WS/MP105/2023-2024/13735 - Construction of culverts and bridges,Normal/Others,Madhya Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR REWA_IDA,,,JAWA,Kirhai,8/28/2023,299000,Approved by IDA,Sanctioned,Rajya Sabha,299000,,,MPLADS_a36c983382cf29d8,,0,1,0,0,0
Brijendra Singh,WS/MP593/2023-2024/14693 - Purchase of mobile water tankers,Normal/Others,Haryana,HISAR,Deputy Commissioner Jind_IDA,,,ALEWA,Thuha (69),9/1/2023,157000,Approved by IDA,Sanctioned,Lok Sabha,157000,1/9/2023,1/9/2023,MPLADS_41342dda0ac7b8d9,1334,0,0,0,0,0
Janardan Mishra,WS/MP644/2023-2024/26989 - Purchase of mobile water tankers,Normal/Others,Madhya Pradesh,REWA,DISTRICT COLLECTOR REWA_IDA,,,REWA,Dubi,9/26/2023,144000,Approved by IDA,Sanctioned,Lok Sabha,144000,,,MPLADS_ea6b0594b4dbaa4a,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/1095 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,AGAUTA,Khangawali,6/13/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_d9714a391b43cd95,,0,1,0,0,0
Mohan Mandavi,WS/MP565/2023-2024/8393 - Street lights,Normal/Others,Chhattisgarh,KANKER(ST),Collector Balod_IDA,,,DONDILOHARA,Sanjari,8/8/2023,1260000,Approved by IDA,Sanctioned,Lok Sabha,1260000,8/8/2023,8/8/2023,MPLADS_d549ee0c69ef7633,1123,0,0,0,0,0
Prahlad Singh Patel,"WS/MP646/2023-2024/27415 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Madhya Pradesh,DAMOH,DISTRICT COLLECTOR DAMOH_IDA,,,DAMOH,Chopra Khurd (OG),9/27/2023,150000,Approved by IDA,Sanctioned,Lok Sabha,150000,,,MPLADS_7baedf25b7d4b142,,0,1,0,0,0
SHRI Naranbhai J Rathwa,"WS/MP065/2023-2024/35898 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR SURENDRANAGAR_IDA,,,SAYLA,Kaswali,10/11/2023,490000,Approved by IDA,Sanctioned,Rajya Sabha,490000,11/10/2023,11/10/2023,MPLADS_55236eb9e556b1b4,1029,0,0,0,0,0
Smt Harsimrat Kaur Badal,WS/MP716/2023-2024/20835 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,BHATINDA,Deputy commissioner mansa_IDA,,,BHIKHI,Bir Khurd (27),9/15/2023,150000,Approved by IDA,Sanctioned,Lok Sabha,150000,,,MPLADS_2c52f0a5a7d26de6,,0,1,0,0,0
Gulam Ali (NRS),WS/MP839/2023-2024/34052 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,BHAWAL KHERA,Baraban,10/7/2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,243000,7/10/2023,7/10/2023,MPLADS_3ba1cfdc5b5117cd,1152,0,0,0,0,0
Bhola Singh,WS/MP814/2023-2024/1074 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,PAHASU,Ban,6/13/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_fa7ca28eb830d0b0,,0,1,0,0,0
Ramakant Bhargava,WS/MP649/2023-2024/20169 - Construction of community centers and community halls,Normal/Others,Madhya Pradesh,VIDISHA,District Collector Vidisha_IDA,Vidisha,39,,,9/14/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,,,MPLADS_329e38a13189ecf5,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/1149 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,DIBAI,Ghusrana Gail,6/14/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_d67cda693ab65cfc,,0,1,0,0,0
Rajkumar Chahar,"WS/MP864/2023-2024/36006 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,FATEHPUR SIKRI,DISTRICT MAGISTRAE AGRA_IDA,,,BAH,Bah,10/12/2023,3380000,Approved by IDA,Sanctioned,Lok Sabha,3380000,12/10/2023,12/10/2023,MPLADS_a7187cab2a0dc693,999,0,0,0,0,0
Shri Mithilesh Kumar,WS/MP190/2023-2024/37556 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,TILHAR,Sherpur,10/16/2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,243000,,,MPLADS_911a5db2229ec6d5,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/1050 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,PAHASU,Runsi,6/13/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_1e78f66d2b16ea0c,,0,1,0,0,0
Malook Nagar,WS/MP796/2023-2024/75343 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BIJNOR,DISTRICT MAGISTRATE BIJNOR_IDA,,,Chandpur,Manauta,1/4/2024,174000,Approved by IDA,Sanctioned,Lok Sabha,174000,4/1/2024,4/1/2024,MPLADS_77cfb1b97a257286,886,0,0,0,0,0
Sardar Simranjit Singh Mann,WS/MP382/2023-2024/19065 - Development of public parks,Normal/Others,Punjab,SANGRUR,DEPUTY COMMISSIONER SANGRUR_IDA,,,ANDANA,Karail (83),9/12/2023,71535,Approved by IDA,Sanctioned,Lok Sabha,71535,12/9/2023,12/9/2023,MPLADS_cb7667ab3e65d636,1000,0,0,0,0,0
Shri Dibyendu Adhikari,"WS/MP418/2023-2024/17303 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,TAMLUK,DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA,,,NANDIGRAM-I,Haripur,9/6/2023,281088,Approved by IDA,Sanctioned,Lok Sabha,281088,6/9/2023,6/9/2023,MPLADS_10fa8a0386a5d0f3,1183,0,0,0,0,0
Narendra Singh Tomar,WS/MP645/2023-2024/33459 - Construction of community centers and community halls,Normal/Others,Madhya Pradesh,MORENA,DISTRICT COLLECTOR MORENA_IDA,,,AMBAH,Purawas Kalan,10/7/2023,1000000,Approved by IDA,Sanctioned,Lok Sabha,1000000,7/10/2023,7/10/2023,MPLADS_7b4221d872f52acb,1152,0,0,0,0,0
Sushil Kumar Rinku,"WS/MP886/2023-2024/47373 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Punjab,JALANDHAR(SC),DEPUTY COMMISSIONER JALANDHAR_IDA,,,JALANDHAR - WEST,Jalla Singh (328),11/8/2023,1000000,Approved by IDA,Sanctioned,Lok Sabha,1000000,8/11/2023,8/11/2023,MPLADS_7ea15d42da61778e,1120,0,0,0,0,0
Dr Chandra Sen Jadon,"WS/MP497/2023-2024/32680 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD_IDA,,,ARAON,Ghurhia Tikur,10/6/2023,1542000,Approved by IDA,Sanctioned,Lok Sabha,1542000,6/10/2023,6/10/2023,MPLADS_ea97aea601027f4a,1182,0,0,0,0,0
Ramakant Bhargava,WS/MP649/2023-2024/30216 - Construction of common work sheds/ common covered sitting area,Normal/Others,Madhya Pradesh,VIDISHA,DISTRICT COLLECTOR SEHORE_IDA,,,BUDNI,Sankhedi,10/2/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,2/10/2023,2/10/2023,MPLADS_034d93994b4df66c,1302,0,0,0,0,0
Dr Mahendrabhai Munjapara,"WS/MP326/2023-2024/24047 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Gujarat,SURENDRANAGAR,DISTRICT COLLECTOR SURENDRANAGAR_IDA,,,DASADA,Gosana,9/21/2023,250000,Approved by IDA,Sanctioned,Lok Sabha,250000,,,MPLADS_5b9657d254a482fa,,0,1,0,0,0
Shri Amar Singh,"WS/MP380/2023-2024/3654 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,FATEHGARH SAHIB(SC),DEPUTY COMMISSIONER LUDHIANA_IDA,,,LUDHIANA-2,Boothgarh (48),7/14/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_9cf93b44084dd679,,0,1,0,0,0
Anbumani Ramadoss (SRS),WS/MP845/2023-2024/35721 - Street lights,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR DHARMAPURI_IDA,,,NALLAMPALLI,Errabaiyanahalli,10/11/2023,750000,Approved by IDA,Sanctioned,Rajya Sabha,750000,11/10/2023,11/10/2023,MPLADS_ea0f474e8c1354d5,1029,0,0,0,0,0
SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11684 - Construction of buildings for community cultural activities,Normal/Others,Bihar,Sitting Rajya Sabha,District Planning Officer Rohtas_IDA,,,AKORHIGOLA,Mahuari,8/21/2023,1500000,Approved by IDA,Sanctioned,Rajya Sabha,1500000,,,MPLADS_25cb4b71553dd6c2,,0,1,0,0,0
Sukhbir Singh Badal,WS/MP714/2023-2024/82161 - Purchase of mobile water tankers,Normal/Others,Punjab,FIROZPUR,DEPUTY COMMISSIONER FAZILKA_IDA,,,Abohar,Paniwala Mahla (98),1/15/2024,246400,Approved by IDA,Sanctioned,Lok Sabha,246400,,,MPLADS_76ebbac5c92848d5,,0,1,0,0,0
SHRI. Rakesh Sinha,WS/MP002/2023-2024/25059 - Lighting of public spaces,Normal/Others,Bihar,Nominated Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,AMARIYA,Simria Gausu,9/23/2023,283000,Approved by IDA,Sanctioned,Rajya Sabha,283000,,,MPLADS_a454ce01856758c6,,0,1,0,0,0
SHRI Ramji,WS/MP198/2023-2024/7926 - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,BISALPUR,Loneha,8/3/2023,283000,Approved by IDA,Sanctioned,Rajya Sabha,283000,3/8/2023,3/8/2023,MPLADS_16cf0e1923dbd0c9,1276,0,0,0,0,0
SHRI K T S Tulsi,"WS/MP177/2023-2024/13932 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Chhattisgarh,Sitting Rajya Sabha,DISTRICT COLLECTOR RAIGARH_IDA,,,PUSSORE,Ekatal,8/28/2023,1000000,Approved by IDA,Sanctioned,Rajya Sabha,1000000,,,MPLADS_26a793c4b62e9728,,0,1,0,0,0
Shri Sudheer Gupta,WS/MP356/2023-2024/15639 - Purchase of books and periodicals for libraries,Normal/Others,Madhya Pradesh,MANDSOUR,DISTRICT COLLECTOR MANDSAUR_IDA,,,MANDSAUR,Afjalpur,9/2/2023,10000,Approved by IDA,Sanctioned,Lok Sabha,10000,2/9/2023,2/9/2023,MPLADS_5837dc2151fe99c6,1303,0,0,0,0,0
Nakul K Nath,WS/MP442/2023-2024/89121 - Construction of buildings for community cultural activities,Normal/Others,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA_IDA,,,Tamia,Anhoni,1/25/2024,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_3d795189ae44bea0,,0,1,0,0,0
Shyam Singh Yadav,WS/MP863/2023-2024/23349 - Lighting of public spaces,Normal/Others,Uttar Pradesh,JAUNPUR,DISTRICT MAGISTRATE JAUNPUR_IDA,,,KHUTHAN,Chak Bisahudasa Maphi,9/20/2023,180000,Approved by IDA,Sanctioned,Lok Sabha,180000,,,MPLADS_cd024033ca5362e6,,0,1,0,0,0
Prahlad Singh Patel,WS/MP646/2023-2024/57588 - Construction of culverts and bridges,Normal/Others,Madhya Pradesh,DAMOH,DISTRICT COLLECTOR DAMOH_IDA,,,PATERA,Barkhedi Patera,12/6/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,6/12/2023,6/12/2023,MPLADS_57b3f67595131f9a,1180,0,0,0,0,0
Suresh Pujari,WS/MP705/2023-2024/17434 - Construction of community centers and community halls,Normal/Others,Odisha,BARGARH,DISTRICT COLLECTORJHARSUGUDA_IDA,,,LAKHANPUR,Jhargaon(a),9/7/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,7/9/2023,7/9/2023,MPLADS_ca5098002437a2c5,1153,0,0,0,0,0
SHRI Deepak Prakash,"WS/MP082/2023-2024/37933 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,NAGRI,Tundiul (CT),10/17/2023,800000,Approved by IDA,Sanctioned,Rajya Sabha,800000,,,MPLADS_3f81f30119c73b71,,0,1,0,0,0
Smt Himadri Singh,WS/MP654/2023-2024/10224 - Street lights,Normal/Others,Madhya Pradesh,SHAHDOL (ST),DISTRICT COLLECTOR ANUPPUR_IDA,,,PUSHPRAJGARH,Damehari,8/16/2023,244256,Approved by IDA,Sanctioned,Lok Sabha,244256,,,MPLADS_8e516729d2c6973f,,0,1,0,0,0
Mohammad Sadique,"WS/MP715/2023-2024/9355 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,FARIDKOT(SC),Deputy Commissioner Moga_IDA,,,MOGA-II,Chand Purana (83),8/14/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,,,MPLADS_bb05eda94830a760,,0,1,0,0,0
Smt Phulo Devi Netam,"WS/MP224/2023-2024/8104 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Chhattisgarh,Sitting Rajya Sabha,DISTRICT COLLECTOR KONDAGAON_IDA,,,BADERAJPUR,Naukabeda,8/5/2023,2000000,Approved by IDA,Sanctioned,Rajya Sabha,2000000,5/8/2023,5/8/2023,MPLADS_ce9bb7797ae139bb,1215,0,0,0,0,0
Shri Kunwar Danish Ali,WS/MP408/2023-2024/38839 - Lighting of public spaces,Normal/Others,Uttar Pradesh,AMROHA,DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA,,,HASANPUR,Alipur Khadar,10/20/2023,167300,Approved by IDA,Sanctioned,Lok Sabha,167300,,,MPLADS_7c3917f7d43d3b21,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/8328 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Kanth(Shahjhanpur),Kant,,,8/7/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,7/8/2023,7/8/2023,MPLADS_4479cfc95ab6cc44,1154,0,0,0,0,0
Vijay Kumar Hansdak,WS/MP607/2023-2024/79825 - Construction of water tanks,Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Barhait,Kusma,1/10/2024,100000,Approved by IDA,Sanctioned,Lok Sabha,100000,10/1/2024,10/1/2024,MPLADS_a1c39ad3c7203b3b,703,0,0,0,0,0
Vijay Baghel,"WS/MP568/2023-2024/24291 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Chhattisgarh,DURG,DISTRICT COLLECTOR DURG_IDA,,,PATAN,Sikola (Patan),9/21/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,,,MPLADS_50cf8ec80c6e4f31,,0,1,0,0,0
SHRI Kirodi Lal,"WS/MP150/2023-2024/10549 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR DAUSA_IDA,,,MAHWA,Khohra Mulla,8/17/2023,125000,Approved by IDA,Sanctioned,Rajya Sabha,125000,,,MPLADS_229cd9fd5fbedfd3,,0,1,0,0,0
Shri Aditya Prasad,WS/MP081/2023-2024/1808 - Construction of boundary walls of existing public and community buildings,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER KHUNTI_IDA,,,TORPA,Torpa (CT),6/29/2023,1000000,Approved by IDA,Sanctioned,Rajya Sabha,1000000,,,MPLADS_9121094a790a7d3b,,0,1,0,0,0
Shri Subhash Chandra Baheria,WS/MP385/2023-2024/32887 - Construction of buildings for community cultural activities,Normal/Others,Rajasthan,BHILWARA,DISTRICT COLLECTOR BHILWARA_IDA,,,ASIND,Jhalra,10/6/2023,250000,Approved by IDA,Sanctioned,Lok Sabha,250000,6/10/2023,6/10/2023,MPLADS_5e1058c191a6bde3,1182,0,0,0,0,0
Ajay Tamta,WS/MP477/2023-2024/37984 - Providing drains and gutters for public drainage,Normal/Others,Uttarakhand,ALMORA(SC),DISTRICT MAGISTRATE ALMORA_IDA,Almora,Almora,,,10/17/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_8c30accbda0e63e3,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6323 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Shahjahanpur,Town Hall (Keshav Bhawan),,,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_8a689101df0763e4,,0,1,0,0,0
Suresh Kumar Kashyap,WS/MP598/2023-2024/37783 - Construction of night shelters for homeless,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SIRMOUR_IDA,,,PACHHAD,Dalhan (251),10/17/2023,50000,Approved by IDA,Sanctioned,Lok Sabha,50000,,,MPLADS_f48a562b43dc5ee0,,0,1,0,0,0
Dr. Vijay Kumar Singh (Retd) General,"WS/MP400/2023-2024/9246 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,GHAZIABAD,DISTRICT MAGISTRATE HAPUR_IDA,,,DHAULANA,Dahpa,8/14/2023,1223000,Approved by IDA,Sanctioned,Lok Sabha,1223000,,,MPLADS_07648ed4288997eb,,0,1,0,0,0
Smt Jaskaur Meena,WS/MP387/2023-2024/22486 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,DAUSA(ST),DISTRICT COLLECTOR DAUSA_IDA,,,NANGAL RAJAWATAN,Khawa Raoji,9/18/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,,,MPLADS_d2815ff476af06b5,,0,1,0,0,0
Shri Ryaga Krishnaiah,WS/MP029/2023-2024/13672 - Providing supply pipelines for drinking water,Normal/Others,Andhra Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR KURNOOL_IDA,,,ORVAKAL,Orvakal,8/28/2023,500000,Approved by IDA,Sanctioned,Rajya Sabha,500000,,,MPLADS_e13563ee15ff1b6e,,0,1,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/27260 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,,,FATEHPUR,Deokheria,9/27/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_667274f7ae6ae7a6,,0,1,0,0,0
Gulam Ali (NRS),WS/MP839/2023-2024/27509 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,BHAWAL KHERA,Sutnera,9/27/2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,243000,,,MPLADS_1cc776906e7a1e70,,0,1,0,0,0
Sukhbir Singh Badal,WS/MP714/2023-2024/82162 - Purchase of mobile water tankers,Normal/Others,Punjab,FIROZPUR,DEPUTY COMMISSIONER FAZILKA_IDA,,,Abohar,Khuian Sarwar (107),1/15/2024,246400,Approved by IDA,Sanctioned,Lok Sabha,246400,,,MPLADS_251373ee78577a1a,,0,1,0,0,0
Vijay Kumar Hansdak,"WS/MP607/2023-2024/82726 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Rajmahal,Gunihari,1/16/2024,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_7fae47858ab726a1,,0,1,0,0,0
Jayadev Galla,WS/MP527/2023-2024/84508 - Construction of boundary walls of existing public and community buildings,Normal/Others,Andhra Pradesh,GUNTUR,DISTRICT COLLECTOR GUNTUR_IDA,,,Tadikonda,Ravela,1/19/2024,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,,,MPLADS_0f6d6f2c47958bb1,,0,1,0,0,0
Shri Vivek K Tankha,"WS/MP106/2023-2024/1631 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Madhya Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR NARSINGHPUR_IDA,,,GOTEGAON,Manegaon,6/25/2023,300000,Approved by IDA,Sanctioned,Rajya Sabha,300000,,,MPLADS_f04ec03521894239,,0,1,0,0,0
Malook Nagar,"WS/MP796/2023-2024/75244 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,BIJNOR,DISTRICT MAGISTRATE BIJNOR_IDA,,,Chandpur,Mehmoodpur,1/4/2024,997000,Approved by IDA,Sanctioned,Lok Sabha,997000,4/1/2024,4/1/2024,MPLADS_21e96a6662fdfb86,886,0,0,0,0,0
SHRI Devender Paul Vats,WS/MP076/2023-2024/1754 - Purchase of mobile water tankers,Normal/Others,Haryana,Sitting Rajya Sabha,Deputy Commissioner Bhiwani_IDA,,,BEHAL,Paju(32),6/29/2023,157000,Approved by IDA,Sanctioned,Rajya Sabha,157000,,,MPLADS_095fc78aa3aa9873,,0,1,0,0,0
SHRI CM Ramesh,WS/MP023/2023-2024/7859 - Construction of community centers and community halls,Normal/Others,Andhra Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR CUDDAPAH_IDA,,,PRODDATUR,Rameswaram (CT),8/3/2023,3900000,Approved by IDA,Sanctioned,Rajya Sabha,3900000,3/8/2023,3/8/2023,MPLADS_310791ab8a9a703a,1276,0,0,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/27307 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,,,FATEHPUR,Talgaow,9/27/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_33b3534d8dc2ad26,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6095 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,KHUDAGANJ KATRA,Charkhaula,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_54af77cc530ad1b0,,0,1,0,0,0
Sangam Lal Gupta,WS/MP807/2023-2024/32400 - Street lights,Normal/Others,Uttar Pradesh,PRATAPGARH,DISTRICT MAGISTRAE PRATAPGARH_IDA,,,MANDHATA,Bhadohi,10/5/2023,186000,Approved by IDA,Sanctioned,Lok Sabha,186000,5/10/2023,5/10/2023,MPLADS_edf4358f230e51d9,1213,0,0,0,0,0
Narendra Singh Tomar,WS/MP645/2023-2024/34983 - Construction of culverts and bridges,Normal/Others,Madhya Pradesh,MORENA,District Collector Sheopur_IDA,,,VIJAYPUR,Arrod,10/9/2023,600000,Approved by IDA,Sanctioned,Lok Sabha,600000,9/10/2023,9/10/2023,MPLADS_889dae5d37929179,1090,0,0,0,0,0
Rajveer Raju Bhaiya Singh,WS/MP472/2023-2024/16628 - Construction of bus-sheds or bus-stops,Normal/Others,Uttar Pradesh,ETAH,DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA,,,KASGANJ,Mamon,9/5/2023,538600,Approved by IDA,Sanctioned,Lok Sabha,538600,5/9/2023,5/9/2023,MPLADS_9acbad0ba29fd046,1214,0,0,0,0,0
Dayakar Pasunoori,WS/MP764/2023-2024/6382 - Lighting of public spaces,Normal/Others,Telangana,WARANGEL(SC),District Collector Warangal_IDA,,,WARDHANNA PET,Liabarthy,7/26/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_3a874234d3656106,,0,1,0,0,0
Anurag Singh Thakur,"WS/MP517/2023-2024/72388 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Himachal Pradesh,HAMIRPUR_HP,DEPUTY COMMISSIONER HAMIRPUR_IDA,,,Hamirpur,Mohin (47/13),12/31/2023,100000,Approved by IDA,Sanctioned,Lok Sabha,100000,,,MPLADS_f1833096a29ec5b2,,0,1,0,0,0
Smt S Jothimani,"WS/MP758/2023-2024/32500 - Purchase of smart boards, visual display units and projectors",Normal/Others,Tamil Nadu,KARUR,DISTRICT COLLECTOR KARUR_IDA,,,KADAVUR,Varavanai,10/5/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,5/10/2023,5/10/2023,MPLADS_152afdfa7b79e8c8,1213,0,0,0,0,0
